suite,lens,item_index,item_name,label_index,label,scored_form,token_id,layer,censored_rank,within_top25
lens-eval-association,fit_b,77,test-h,0,test, test,1273,12,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,13,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,14,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,15,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,16,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,17,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,18,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,19,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,20,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,21,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,22,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,23,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,24,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,25,26,False
lens-eval-association,fit_b,77,test-h,0,test, test,1273,26,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,0,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,1,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,2,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,3,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,4,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,5,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,6,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,7,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,8,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,9,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,10,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,11,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,12,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,13,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,14,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,15,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,16,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,17,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,18,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,19,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,20,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,21,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,22,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,23,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,24,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,25,26,False
lens-eval-association,fit_b,78,search-h,0,search, search,2711,26,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,0,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,1,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,2,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,3,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,4,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,5,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,6,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,7,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,8,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,9,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,10,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,11,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,12,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,13,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,14,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,15,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,16,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,17,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,18,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,19,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,20,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,21,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,22,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,23,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,24,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,25,26,False
lens-eval-association,fit_b,79,free-h,0,free, free,1910,26,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,0,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,1,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,2,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,3,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,4,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,5,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,6,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,7,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,8,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,9,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,10,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,11,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,12,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,13,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,14,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,15,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,16,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,17,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,18,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,19,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,20,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,21,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,22,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,23,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,24,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,25,26,False
lens-eval-association,fit_b,80,found-h,0,found, found,1730,26,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,0,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,1,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,2,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,3,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,4,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,5,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,6,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,7,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,8,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,9,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,10,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,11,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,12,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,13,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,14,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,15,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,16,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,17,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,18,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,19,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,20,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,21,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,22,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,23,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,24,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,25,26,False
lens-eval-association,fit_b,81,king-h,0,king, king,11477,26,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,0,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,1,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,2,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,3,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,4,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,5,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,6,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,7,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,8,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,9,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,10,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,11,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,12,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,13,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,14,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,15,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,16,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,17,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,18,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,19,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,20,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,21,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,22,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,23,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,24,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,25,26,False
lens-eval-association,fit_b,82,father-h,0,father, father,6981,26,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,0,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,1,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,2,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,3,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,4,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,5,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,6,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,7,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,8,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,9,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,10,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,11,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,12,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,13,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,14,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,15,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,16,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,17,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,18,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,19,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,20,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,21,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,22,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,23,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,24,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,25,26,False
lens-eval-association,fit_b,83,child-h,0,child, child,1682,26,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,0,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,1,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,2,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,3,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,4,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,5,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,6,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,7,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,8,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,9,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,10,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,11,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,12,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,13,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,14,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,15,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,16,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,17,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,18,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,19,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,20,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,21,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,22,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,23,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,24,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,25,26,False
lens-eval-association,fit_b,84,water-h,0,water, water,3015,26,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,0,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,1,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,2,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,3,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,4,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,5,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,6,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,7,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,8,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,9,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,10,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,11,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,12,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,13,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,14,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,15,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,16,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,17,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,18,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,19,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,20,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,21,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,22,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,23,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,24,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,25,26,False
lens-eval-association,fit_b,85,space-h,0,space, space,3550,26,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,0,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,1,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,2,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,3,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,4,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,5,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,6,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,7,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,8,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,9,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,10,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,11,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,12,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,13,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,14,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,15,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,16,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,17,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,18,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,19,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,20,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,21,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,22,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,23,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,24,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,25,26,False
lens-eval-association,fit_b,86,air-h,0,air, air,3720,26,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,0,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,1,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,2,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,3,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,4,23,True
lens-eval-association,fit_b,87,light-h,0,light, light,3100,5,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,6,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,7,10,True
lens-eval-association,fit_b,87,light-h,0,light, light,3100,8,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,9,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,10,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,11,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,12,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,13,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,14,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,15,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,16,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,17,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,18,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,19,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,20,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,21,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,22,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,23,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,24,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,25,26,False
lens-eval-association,fit_b,87,light-h,0,light, light,3100,26,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,0,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,1,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,2,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,3,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,4,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,5,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,6,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,7,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,8,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,9,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,10,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,11,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,12,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,13,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,14,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,15,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,16,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,17,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,18,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,19,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,20,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,21,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,22,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,23,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,24,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,25,26,False
lens-eval-association,fit_b,88,france-h,0,France, France,9625,26,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,0,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,1,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,2,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,3,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,4,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,5,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,6,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,7,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,8,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,9,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,10,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,11,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,12,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,13,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,14,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,15,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,16,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,17,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,18,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,19,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,20,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,21,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,22,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,23,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,24,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,25,26,False
lens-eval-association,fit_b,89,china-h,0,China, China,5616,26,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,0,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,1,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,2,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,3,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,4,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,5,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,6,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,7,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,8,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,9,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,10,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,11,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,12,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,13,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,14,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,15,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,16,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,17,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,18,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,19,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,20,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,21,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,22,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,23,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,24,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,25,26,False
lens-eval-association,fit_b,90,london-h,0,London, London,7148,26,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,0,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,1,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,2,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,3,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,4,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,5,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,6,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,7,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,8,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,9,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,10,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,11,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,12,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,13,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,14,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,15,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,16,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,17,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,18,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,19,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,20,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,21,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,22,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,23,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,24,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,25,26,False
lens-eval-association,fit_b,91,book-h,0,book, book,2311,26,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,0,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,1,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,2,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,3,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,4,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,5,20,True
lens-eval-association,fit_b,92,time-h,0,time, time,882,6,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,7,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,8,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,9,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,10,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,11,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,12,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,13,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,14,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,15,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,16,26,False
lens-eval-association,fit_b,92,time-h,0,time, time,882,17,26,False
